"session","type","frame","period","group","subject","value","bid","won","earnings"
"S20041201","sealed","standard",29,4,14,555,440,0,0
"S20041201","sealed","standard",29,4,16,525,420,0,0
"S20041201","sealed","standard",29,5,11,600,420,1,180
"S20041201","sealed","standard",29,5,13,75,70,0,0
"S20041201","sealed","standard",29,5,15,150,110,0,0
"S20041201","sealed","standard",30,0,0,510,450,1,60
"S20041201","sealed","standard",30,0,2,150,120,0,0
"S20041201","sealed","standard",30,0,6,270,200,0,0
"S20041201","sealed","standard",30,1,3,75,50,0,0
"S20041201","sealed","standard",30,1,5,480,400,1,80
"S20041201","sealed","standard",30,1,8,270,220,0,0
"S20041201","sealed","standard",30,2,1,510,440,1,70
"S20041201","sealed","standard",30,2,4,405,370,0,0
"S20041201","sealed","standard",30,2,7,150,140,0,0
"S20041201","sealed","standard",30,3,9,150,140,0,0
"S20041201","sealed","standard",30,3,10,465,420,1,45
"S20041201","sealed","standard",30,3,15,90,130,0,0
"S20041201","sealed","standard",30,4,12,90,10,0,0
"S20041201","sealed","standard",30,4,14,240,220,0,0
"S20041201","sealed","standard",30,4,16,405,350,1,55
"S20041201","sealed","standard",30,5,11,405,380,1,25
"S20041201","sealed","standard",30,5,13,315,290,0,0
"S20041201","sealed","standard",30,5,17,390,370,0,0
"S20041201","sealed","standard",31,0,4,495,420,1,75
"S20041201","sealed","standard",31,0,6,135,100,0,0
"S20041201","sealed","standard",31,0,8,180,150,0,0
"S20041201","sealed","standard",31,1,1,465,410,0,0
"S20041201","sealed","standard",31,1,2,600,540,1,60
"S20041201","sealed","standard",31,1,7,405,330,0,0
"S20041201","sealed","standard",31,2,0,120,110,0,0
"S20041201","sealed","standard",31,2,3,225,190,0,0
"S20041201","sealed","standard",31,2,5,405,300,1,105
"S20041201","sealed","standard",31,3,11,540,420,1,120
"S20041201","sealed","standard",31,3,13,120,110,0,0
"S20041201","sealed","standard",31,3,14,210,200,0,0
"S20041201","sealed","standard",31,4,9,285,270,0,0
"S20041201","sealed","standard",31,4,16,210,200,0,0
"S20041201","sealed","standard",31,4,17,525,420,1,105
"S20041201","sealed","standard",31,5,10,90,50,0,0
"S20041201","sealed","standard",31,5,12,30,10,0,0
"S20041201","sealed","standard",31,5,15,270,230,1,40
"S20041201","sealed","standard",32,0,2,570,530,1,40
"S20041201","sealed","standard",32,0,5,30,20,0,0
"S20041201","sealed","standard",32,0,8,480,280,0,0
"S20041201","sealed","standard",32,1,1,255,200,1,55
"S20041201","sealed","standard",32,1,3,225,190,0,0
"S20041201","sealed","standard",32,1,7,315,100,0,0
"S20041201","sealed","standard",32,2,0,540,440,1,100
"S20041201","sealed","standard",32,2,4,210,190,0,0
"S20041201","sealed","standard",32,2,6,210,150,0,0
"S20041201","sealed","standard",32,3,12,165,60,0,0
"S20041201","sealed","standard",32,3,15,240,210,0,0
"S20041201","sealed","standard",32,3,17,450,400,1,50
"S20041201","sealed","standard",32,4,10,120,100,0,0
"S20041201","sealed","standard",32,4,13,30,20,0,0
"S20041201","sealed","standard",32,4,14,495,440,1,55
"S20041201","sealed","standard",32,5,9,45,40,0,0
"S20041201","sealed","standard",32,5,11,555,400,1,155
"S20041201","sealed","standard",32,5,16,360,310,0,0
"S20041201","sealed","standard",33,0,2,450,400,1,50
"S20041201","sealed","standard",33,0,5,15,10,0,0
"S20041201","sealed","standard",33,0,7,330,230,0,0
"S20041201","sealed","standard",33,1,1,120,100,0,0
"S20041201","sealed","standard",33,1,3,45,10,0,0
"S20041201","sealed","standard",33,1,4,495,430,1,65
"S20041201","sealed","standard",33,2,0,135,120,0,0
"S20041201","sealed","standard",33,2,6,180,180,0,0
"S20041201","sealed","standard",33,2,8,375,300,1,75
"S20041201","sealed","standard",33,3,9,540,420,0,0
"S20041201","sealed","standard",33,3,10,240,200,0,0
"S20041201","sealed","standard",33,3,15,495,450,1,45
"S20041201","sealed","standard",33,4,11,435,380,0,0
"S20041201","sealed","standard",33,4,12,525,430,1,95
"S20041201","sealed","standard",33,4,13,15,10,0,0
"S20041201","sealed","standard",33,5,14,210,200,0,0
"S20041201","sealed","standard",33,5,16,360,310,1,50
"S20041201","sealed","standard",33,5,17,75,70,0,0
"S20041201","sealed","standard",34,0,1,255,190,0,0
"S20041201","sealed","standard",34,0,4,15,10,0,0
"S20041201","sealed","standard",34,0,7,300,250,1,50
"S20041201","sealed","standard",34,1,0,195,170,1,25
"S20041201","sealed","standard",34,1,2,195,130,0,0
"S20041201","sealed","standard",34,1,6,150,100,0,0
"S20041201","sealed","standard",34,2,3,150,120,0,0
"S20041201","sealed","standard",34,2,5,195,150,0,0
"S20041201","sealed","standard",34,2,8,270,180,1,90
"S20041201","sealed","standard",34,3,10,15,10,0,0
"S20041201","sealed","standard",34,3,12,15,10,0,0
"S20041201","sealed","standard",34,3,16,465,390,1,75
"S20041201","sealed","standard",34,4,11,255,260,0,0
"S20041201","sealed","standard",34,4,15,435,400,0,0
"S20041201","sealed","standard",34,4,17,555,420,1,135
"S20041201","sealed","standard",34,5,9,585,450,1,135
"S20041201","sealed","standard",34,5,13,510,420,0,0
"S20041201","sealed","standard",34,5,14,420,380,0,0
"S20041201","sealed","standard",35,0,0,240,220,0,0
"S20041201","sealed","standard",35,0,1,600,510,1,90
"S20041201","sealed","standard",35,0,5,435,340,0,0
"S20041201","sealed","standard",35,1,4,90,50,0,0
"S20041201","sealed","standard",35,1,6,75,50,0,0
"S20041201","sealed","standard",35,1,7,75,70,1,5
"S20041201","sealed","standard",35,2,2,570,550,1,20
"S20041201","sealed","standard",35,2,3,300,270,0,0
"S20041201","sealed","standard",35,2,8,135,110,0,0
"S20041201","sealed","standard",35,3,11,60,90,0,0
"S20041201","sealed","standard",35,3,13,465,410,1,55
"S20041201","sealed","standard",35,3,16,45,10,0,0
"S20041201","sealed","standard",35,4,9,495,400,1,95
"S20041201","sealed","standard",35,4,15,135,100,0,0
"S20041201","sealed","standard",35,4,17,495,360,0,0
"S20041201","sealed","standard",35,5,10,420,370,1,50
"S20041201","sealed","standard",35,5,12,315,210,0,0
"S20041201","sealed","standard",35,5,14,30,20,0,0
"S20041201","sealed","standard",36,0,0,255,210,0,0
"S20041201","sealed","standard",36,0,2,210,170,0,0
"S20041201","sealed","standard",36,0,5,570,350,1,220
"S20041201","sealed","standard",36,1,3,30,20,0,0
"S20041201","sealed","standard",36,1,7,390,330,1,60
"S20041201","sealed","standard",36,1,8,330,270,0,0
"S20041201","sealed","standard",36,2,1,90,50,0,0
"S20041201","sealed","standard",36,2,4,90,70,0,0
"S20041201","sealed","standard",36,2,6,570,450,1,120
"S20041201","sealed","standard",36,3,9,480,400,1,80
"S20041201","sealed","standard",36,3,11,15,50,0,0
"S20041201","sealed","standard",36,3,12,405,300,0,0
"S20041201","sealed","standard",36,4,14,180,150,0,0
"S20041201","sealed","standard",36,4,15,255,210,0,0
"S20041201","sealed","standard",36,4,17,585,400,1,185
"S20041201","sealed","standard",36,5,10,555,500,1,55
"S20041201","sealed","standard",36,5,13,330,310,0,0
"S20041201","sealed","standard",36,5,16,210,200,0,0
"S20041201","sealed","standard",37,0,1,495,430,1,65
"S20041201","sealed","standard",37,0,3,255,220,0,0
"S20041201","sealed","standard",37,0,6,30,50,0,0
"S20041201","sealed","standard",37,1,2,480,450,1,30
"S20041201","sealed","standard",37,1,7,555,400,0,0
"S20041201","sealed","standard",37,1,8,165,150,0,0
"S20041201","sealed","standard",37,2,0,525,470,1,55
"S20041201","sealed","standard",37,2,4,120,100,0,0
"S20041201","sealed","standard",37,2,5,240,140,0,0
"S20041201","sealed","standard",37,3,11,15,40,0,0
"S20041201","sealed","standard",37,3,13,195,190,0,0
"S20041201","sealed","standard",37,3,14,600,490,1,110
"S20041201","sealed","standard",37,4,15,45,10,0,0
"S20041201","sealed","standard",37,4,16,210,200,0,0
"S20041201","sealed","standard",37,4,17,315,300,1,15
"S20041201","sealed","standard",37,5,9,135,130,0,0
"S20041201","sealed","standard",37,5,10,225,200,0,0
"S20041201","sealed","standard",37,5,12,600,500,1,100
"S20041201","sealed","standard",38,0,0,435,410,1,25
"S20041201","sealed","standard",38,0,7,120,100,0,0
"S20041201","sealed","standard",38,0,8,570,340,0,0
"S20041201","sealed","standard",38,1,1,345,270,0,0
"S20041201","sealed","standard",38,1,4,540,420,1,120
"S20041201","sealed","standard",38,1,5,555,300,0,0
"S20041201","sealed","standard",38,2,2,15,10,0,0
"S20041201","sealed","standard",38,2,3,315,280,0,0
"S20041201","sealed","standard",38,2,6,525,450,1,75
"S20041201","sealed","standard",38,3,11,600,460,1,140
"S20041201","sealed","standard",38,3,16,210,200,0,0
"S20041201","sealed","standard",38,3,17,210,210,0,0
"S20041201","sealed","standard",38,4,12,165,50,0,0
"S20041201","sealed","standard",38,4,13,165,160,1,5
"S20041201","sealed","standard",38,4,14,120,100,0,0
"S20041201","sealed","standard",38,5,9,285,270,0,0
"S20041201","sealed","standard",38,5,10,570,500,1,70
"S20041201","sealed","standard",38,5,15,255,210,0,0
"S20041201","sealed","standard",39,0,0,600,510,1,90
"S20041201","sealed","standard",39,0,1,540,430,0,0
"S20041201","sealed","standard",39,0,4,270,260,0,0
"S20041201","sealed","standard",39,1,2,90,70,0,0
"S20041201","sealed","standard",39,1,3,375,340,1,35
"S20041201","sealed","standard",39,1,6,30,50,0,0
"S20041201","sealed","standard",39,2,5,510,300,0,0
"S20041201","sealed","standard",39,2,7,135,110,0,0
"S20041201","sealed","standard",39,2,8,525,330,1,195
"S20041201","sealed","standard",39,3,10,135,100,0,0
"S20041201","sealed","standard",39,3,11,585,440,1,145
"S20041201","sealed","standard",39,3,16,300,270,0,0
"S20041201","sealed","standard",39,4,9,315,300,0,0
"S20041201","sealed","standard",39,4,12,510,400,1,110
"S20041201","sealed","standard",39,4,14,105,100,0,0
"S20041201","sealed","standard",39,5,13,180,170,0,0
"S20041201","sealed","standard",39,5,15,555,500,1,55
"S20041201","sealed","standard",39,5,17,510,400,0,0
"S20041201","sealed","standard",40,0,3,510,450,1,60
"S20041201","sealed","standard",40,0,6,285,200,0,0
"S20041201","sealed","standard",40,0,8,285,230,0,0
"S20041201","sealed","standard",40,1,4,60,50,0,0
"S20041201","sealed","standard",40,1,5,15,10,0,0
"S20041201","sealed","standard",40,1,7,180,150,1,30
"S20041201","sealed","standard",40,2,0,210,200,0,0
"S20041201","sealed","standard",40,2,1,540,490,0,0
"S20041201","sealed","standard",40,2,2,540,510,1,30
"S20041201","sealed","standard",40,3,14,300,270,0,0
"S20041201","sealed","standard",40,3,15,540,500,1,40
"S20041201","sealed","standard",40,3,16,30,30,0,0
"S20041201","sealed","standard",40,4,10,345,300,0,0
"S20041201","sealed","standard",40,4,11,420,380,1,40
"S20041201","sealed","standard",40,4,17,150,150,0,0
"S20041201","sealed","standard",40,5,9,240,230,0,0
"S20041201","sealed","standard",40,5,12,90,10,0,0
"S20041201","sealed","standard",40,5,13,450,410,1,40
"S20041201","sealed","standard",41,0,0,165,160,1,5
"S20041201","sealed","standard",41,0,2,60,30,0,0
"S20041201","sealed","standard",41,0,7,135,100,0,0
"S20041201","sealed","standard",41,1,4,570,440,1,130
"S20041201","sealed","standard",41,1,6,480,350,0,0
"S20041201","sealed","standard",41,1,8,270,230,0,0
"S20041201","sealed","standard",41,2,1,30,20,0,0
"S20041201","sealed","standard",41,2,3,15,10,0,0
"S20041201","sealed","standard",41,2,5,405,350,1,55
"S20041201","sealed","standard",41,3,10,90,50,0,0
"S20041201","sealed","standard",41,3,11,495,350,1,145
"S20041201","sealed","standard",41,3,14,165,150,0,0
"S20041201","sealed","standard",41,4,13,480,420,1,60
"S20041201","sealed","standard",41,4,15,210,150,0,0
"S20041201","sealed","standard",41,4,17,420,350,0,0
"S20041201","sealed","standard",41,5,9,75,70,0,0
"S20041201","sealed","standard",41,5,12,180,80,0,0
"S20041201","sealed","standard",41,5,16,120,100,1,20
"S20041201","sealed","standard",42,0,3,345,300,0,0
"S20041201","sealed","standard",42,0,5,525,400,1,125
"S20041201","sealed","standard",42,0,7,30,30,0,0
"S20041201","sealed","standard",42,1,1,405,370,0,0
"S20041201","sealed","standard",42,1,6,240,200,0,0
"S20041201","sealed","standard",42,1,8,525,390,1,135
"S20041201","sealed","standard",42,2,0,240,220,0,0
"S20041201","sealed","standard",42,2,2,165,140,0,0
"S20041201","sealed","standard",42,2,4,570,480,1,90
"S20041201","sealed","standard",42,3,9,525,420,1,105
"S20041201","sealed","standard",42,3,13,15,10,0,0
"S20041201","sealed","standard",42,3,17,60,60,0,0
"S20041201","sealed","standard",42,4,12,585,480,1,105
"S20041201","sealed","standard",42,4,14,480,420,0,0
"S20041201","sealed","standard",42,4,16,450,350,0,0
"S20041201","sealed","standard",42,5,10,450,390,1,60
"S20041201","sealed","standard",42,5,11,30,60,0,0
"S20041201","sealed","standard",42,5,15,60,30,0,0
"S20041201","sealed","standard",43,0,4,570,430,1,140
"S20041201","sealed","standard",43,0,6,390,300,0,0
"S20041201","sealed","standard",43,0,8,210,170,0,0
"S20041201","sealed","standard",43,1,2,390,360,1,30
"S20041201","sealed","standard",43,1,3,255,220,0,0
"S20041201","sealed","standard",43,1,5,390,330,0,0
"S20041201","sealed","standard",43,2,0,375,330,0,0
"S20041201","sealed","standard",43,2,1,495,460,1,35
"S20041201","sealed","standard",43,2,7,480,360,0,0
"S20041201","sealed","standard",43,3,12,150,50,0,0
"S20041201","sealed","standard",43,3,14,300,260,1,40
"S20041201","sealed","standard",43,3,17,105,100,0,0
"S20041201","sealed","standard",43,4,9,135,130,0,0
"S20041201","sealed","standard",43,4,10,375,330,1,45
"S20041201","sealed","standard",43,4,11,75,130,0,0
"S20041201","sealed","standard",43,5,13,390,360,1,30
"S20041201","sealed","standard",43,5,15,390,350,0,0
"S20041201","sealed","standard",43,5,16,105,70,0,0
"S20041201","sealed","standard",44,0,3,195,160,0,0
"S20041201","sealed","standard",44,0,6,495,400,1,95
"S20041201","sealed","standard",44,0,7,450,350,0,0
"S20041201","sealed","standard",44,1,1,375,340,0,0
"S20041201","sealed","standard",44,1,4,390,370,0,0
"S20041201","sealed","standard",44,1,8,525,400,1,125
"S20041201","sealed","standard",44,2,0,300,280,0,0
"S20041201","sealed","standard",44,2,2,390,350,1,40
"S20041201","sealed","standard",44,2,5,60,40,0,0
"S20041201","sealed","standard",44,3,10,300,250,0,0
"S20041201","sealed","standard",44,3,11,405,340,1,65
"S20041201","sealed","standard",44,3,16,315,270,0,0
"S20041201","sealed","standard",44,4,14,555,470,0,0
"S20041201","sealed","standard",44,4,15,600,550,1,50
"S20041201","sealed","standard",44,4,17,225,220,0,0
"S20041201","sealed","standard",44,5,9,315,300,0,0
"S20041201","sealed","standard",44,5,12,330,230,0,0
"S20041201","sealed","standard",44,5,13,360,330,1,30
"S20041201","sealed","standard",45,0,3,315,280,0,0
"S20041201","sealed","standard",45,0,6,375,300,1,75
"S20041201","sealed","standard",45,0,8,15,10,0,0
"S20041201","sealed","standard",45,1,0,360,340,0,0
"S20041201","sealed","standard",45,1,4,540,470,1,70
"S20041201","sealed","standard",45,1,7,495,390,0,0
"S20041201","sealed","standard",45,2,1,225,210,1,15
"S20041201","sealed","standard",45,2,2,30,10,0,0
"S20041201","sealed","standard",45,2,5,210,150,0,0
"S20041201","sealed","standard",45,3,12,255,150,0,0
"S20041201","sealed","standard",45,3,13,480,420,1,60
"S20041201","sealed","standard",45,3,15,210,150,0,0
"S20041201","sealed","standard",45,4,9,495,420,1,75
"S20041201","sealed","standard",45,4,11,90,140,0,0
"S20041201","sealed","standard",45,4,17,375,340,0,0
"S20041201","sealed","standard",45,5,10,180,150,1,30
"S20041201","sealed","standard",45,5,14,105,90,0,0
"S20041201","sealed","standard",45,5,16,45,10,0,0
"S20041201","sealed","standard",46,0,4,270,260,1,10
"S20041201","sealed","standard",46,0,6,45,50,0,0
"S20041201","sealed","standard",46,0,8,390,170,0,0
"S20041201","sealed","standard",46,1,0,495,440,1,55
"S20041201","sealed","standard",46,1,1,465,420,0,0
"S20041201","sealed","standard",46,1,7,570,420,0,0
"S20041201","sealed","standard",46,2,2,240,210,0,0
"S20041201","sealed","standard",46,2,3,225,200,0,0
"S20041201","sealed","standard",46,2,5,495,400,1,95
"S20041201","sealed","standard",46,3,10,510,450,1,60
"S20041201","sealed","standard",46,3,11,285,290,0,0
"S20041201","sealed","standard",46,3,16,30,10,0,0
"S20041201","sealed","standard",46,4,14,270,250,0,0
"S20041201","sealed","standard",46,4,15,135,100,0,0
"S20041201","sealed","standard",46,4,17,585,390,1,195
"S20041201","sealed","standard",46,5,9,15,10,0,0
"S20041201","sealed","standard",46,5,12,480,380,1,100
"S20041201","sealed","standard",46,5,13,15,10,0,0
"S20041201","sealed","standard",47,0,0,375,350,1,25
"S20041201","sealed","standard",47,0,4,180,170,0,0
"S20041201","sealed","standard",47,0,6,120,100,0,0
"S20041201","sealed","standard",47,1,3,90,50,0,0
"S20041201","sealed","standard",47,1,5,165,60,0,0
"S20041201","sealed","standard",47,1,7,135,100,1,35
"S20041201","sealed","standard",47,2,1,495,460,1,35
"S20041201","sealed","standard",47,2,2,30,10,0,0
"S20041201","sealed","standard",47,2,8,435,300,0,0
"S20041201","sealed","standard",47,3,10,525,460,1,65
"S20041201","sealed","standard",47,3,11,30,150,0,0
"S20041201","sealed","standard",47,3,12,600,300,0,0
"S20041201","sealed","standard",47,4,13,150,140,0,0
"S20041201","sealed","standard",47,4,16,510,370,0,0
"S20041201","sealed","standard",47,4,17,585,430,1,155
"S20041201","sealed","standard",47,5,9,90,80,0,0
"S20041201","sealed","standard",47,5,14,45,40,0,0
"S20041201","sealed","standard",47,5,15,495,450,1,45
"S20041201","sealed","standard",48,0,0,45,40,0,0
"S20041201","sealed","standard",48,0,3,480,450,1,30
"S20041201","sealed","standard",48,0,7,240,180,0,0
"S20041201","sealed","standard",48,1,4,270,250,1,20
"S20041201","sealed","standard",48,1,5,15,10,0,0
"S20041201","sealed","standard",48,1,8,15,10,0,0
"S20041201","sealed","standard",48,2,1,30,20,0,0
"S20041201","sealed","standard",48,2,2,45,20,0,0
"S20041201","sealed","standard",48,2,6,240,200,1,40
"S20041201","sealed","standard",48,3,12,315,220,0,0
"S20041201","sealed","standard",48,3,14,420,400,1,20
"S20041201","sealed","standard",48,3,16,15,10,0,0
"S20041201","sealed","standard",48,4,9,15,10,0,0
"S20041201","sealed","standard",48,4,10,30,10,0,0
"S20041201","sealed","standard",48,4,11,420,380,1,40
"S20041201","sealed","standard",48,5,13,420,380,1,40
"S20041201","sealed","standard",48,5,15,315,300,0,0
"S20041201","sealed","standard",48,5,17,375,350,0,0
"S20041201","sealed","standard",49,0,0,180,160,0,0
"S20041201","sealed","standard",49,0,1,405,370,1,35
"S20041201","sealed","standard",49,0,8,30,10,0,0
"S20041201","sealed","standard",49,1,3,135,100,0,0
"S20041201","sealed","standard",49,1,4,210,200,0,0
"S20041201","sealed","standard",49,1,6,315,250,1,65
"S20041201","sealed","standard",49,2,2,435,400,1,35
"S20041201","sealed","standard",49,2,5,315,250,0,0
"S20041201","sealed","standard",49,2,7,435,380,0,0
"S20041201","sealed","standard",49,3,10,285,230,1,55
"S20041201","sealed","standard",49,3,12,45,50,0,0
"S20041201","sealed","standard",49,3,16,105,100,0,0
